category	parent	database	scope	aspect	source	uniprot	genesymbol	entity_type	consensus_score	transmitter	receiver	secreted	plasma_membrane_transmembrane	plasma_membrane_peripheral
adhesion	adhesion	OmniPath	generic	functional	composite	P55290	CDH13	protein	4	TRUE	TRUE	FALSE	FALSE	TRUE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9UQ80	PA2G4	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q6H3X3	RAET1G	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q92629	SGCD	protein	0	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q17R55	FAM187B	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8IZJ1	UNC5B	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q7L1I2	SV2B	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9HBB8	CDHR5	protein	5	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P56704	WNT3A	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P78324	SIRPA	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P08571	CD14	protein	1	TRUE	TRUE	TRUE	FALSE	TRUE
adhesion	adhesion	OmniPath	generic	functional	composite	Q96TA0	PCDHB18P	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P78509	RELN	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P27986	PIK3R1	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9Y5H6	PCDHA8	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q15762	CD226	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P32239	CCKBR	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P43631	KIR2DS2	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P16581	SELE	protein	5	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P16422	EPCAM	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O14525	ASTN1	protein	2	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8IWL1	SFTPA2	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9Y561	LRP12	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O75487	GPC4	protein	1	TRUE	TRUE	TRUE	TRUE	TRUE
adhesion	adhesion	OmniPath	generic	functional	composite	O75309	CDH16	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P0C7M8	CLEC2L	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P41143	OPRD1	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8NFY4	SEMA6D	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q05397	PTK2	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9Y286	SIGLEC7	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P55085	F2RL1	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q7Z6A9	BTLA	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9NRJ7	PCDHB16	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q86Y78	LYPD6	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P07202	TPO	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9BZA8	PCDH11Y	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O95185	UNC5C	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P52797	EFNA3	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q6UWV2	MPZL3	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P19022	CDH2	protein	5	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q49MI3	CERKL	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O00592	PODXL	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P02786	TFRC	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P14770	GP9	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P37023	ACVRL1	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P26232	CTNNA2	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P02686	MBP	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P43626	KIR2DL1	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q13683	ITGA7	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8IVU1	IGDCC3	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8IU80	TMPRSS6	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9NX52	RHBDL2	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q14118	DAG1	protein	2	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P16284	PECAM1	protein	5	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O43281	EFS	protein	2	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q7L5A8	FA2H	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q12918	KLRB1	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9Y5F7	PCDHGC4	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q02763	TEK	protein	3	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q13255	GRM1	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9H5V8	CDCP1	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P25105	PTAFR	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P49746	THBS3	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q14002	CEACAM7	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P56746	CLDN15	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q86SQ4	ADGRG6	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P08887	IL6R	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q14574	DSC3	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q24JP5	TMEM132A	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q3KNT9	TMEM95	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P08962	CD63	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P22888	LHCGR	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O15078	CEP290	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q13740	ALCAM	protein	5	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P35372	OPRM1	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	A6NLU5	VSTM2B	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	A8K4G0	CD300LB	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P25025	CXCR2	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q7Z3B1	NEGR1	protein	4	TRUE	TRUE	FALSE	TRUE	TRUE
adhesion	adhesion	OmniPath	generic	functional	composite	P23470	PTPRG	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P23468	PTPRD	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O60895	RAMP2	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9Y5F8	PCDHGB7	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9Y5G3	PCDHGB1	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P48551	IFNAR2	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8N6Q3	CD177	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	A6NDA9	LRIT2	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9HBW1	LRRC4	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9UM47	NOTCH3	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P61978	HNRNPK	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8N0Z9	VSIG10	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q96JP9	CDHR1	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P19397	CD53	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P40198	CEACAM3	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9HBW9	ADGRL4	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8TDM5	SPACA4	protein	0	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9BZR6	RTN4R	protein	1	TRUE	TRUE	FALSE	FALSE	TRUE
adhesion	adhesion	OmniPath	generic	functional	composite	O75970	MPDZ	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q13349	ITGAD	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8IZF5	ADGRF3	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O75023	LILRB5	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9ULW2	FZD10	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8TDY8	IGDCC4	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q16586	SGCA	protein	0	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q12933	TRAF2	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P13598	ICAM2	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O15354	GPR37	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9UKY0	PRND	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P54764	EPHA4	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P23510	TNFSF4	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P51693	APLP1	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O75077	ADAM23	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8IZF2	ADGRF5	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O95070	YIF1A	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q96JQ0	DCHS1	protein	5	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9HCJ2	LRRC4C	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q13326	SGCG	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9NPY3	CD93	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9BZA7	PCDH11X	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9HCK4	ROBO2	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O75581	LRP6	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9NXB0	MKS1	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P25101	EDNRA	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P16144	ITGB4	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P31358	CD52	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P09326	CD48	protein	2	TRUE	TRUE	FALSE	TRUE	TRUE
adhesion	adhesion	OmniPath	generic	functional	composite	P16410	CTLA4	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P25391	LAMA1	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P16671	CD36	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9Y5G0	PCDHGB5	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P40238	MPL	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P50281	MMP14	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P36268	GGT2	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q92859	NEO1	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P13591	NCAM1	protein	5	TRUE	TRUE	TRUE	TRUE	TRUE
adhesion	adhesion	OmniPath	generic	functional	composite	Q96QV1	HHIP	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P47870	GABRB2	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P57739	CLDN2	protein	2	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P19235	EPOR	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P23471	PTPRZ1	protein	2	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P17813	ENG	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8WTV0	SCARB1	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O14931	NCR3	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O00300	TNFRSF11B	protein	2	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9NPG1	FZD3	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9NYQ8	FAT2	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P29992	GNA11	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q5TAT6	COL13A1	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q12816	TRO	protein	2	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P27348	YWHAQ	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8J025	APCDD1	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9HAP6	LIN7B	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O75019	LILRA1	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P63096	GNAI1	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P28907	CD38	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q16280	CNGA2	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P32241	VIPR1	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P04234	CD3D	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9Y5Y7	LYVE1	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q99466	NOTCH4	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P31785	IL2RG	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P08174	CD55	protein	1	TRUE	TRUE	TRUE	TRUE	TRUE
adhesion	adhesion	OmniPath	generic	functional	composite	Q6UX06	OLFM4	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P78325	ADAM8	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P21860	ERBB3	protein	1	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O60603	TLR2	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O75022	LILRB3	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O95971	CD160	protein	1	TRUE	TRUE	TRUE	FALSE	TRUE
adhesion	adhesion	OmniPath	generic	functional	composite	B7Z9B1	NA	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q16787	LAMA3	protein	1	TRUE	TRUE	TRUE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	F7VJQ1	PRNP	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O95944	NCR2	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	W5XKT8	SPACA6	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O60494	CUBN	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P04156	PRNP	protein	1	TRUE	TRUE	FALSE	TRUE	TRUE
adhesion	adhesion	OmniPath	generic	functional	composite	O00241	SIRPB1	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O60245	PCDH7	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9ULH4	LRFN2	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q6UW60	PCSK4	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9ULB5	CDH7	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O60330	PCDHGA12	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8N7X8	SIGLECL1	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P28908	TNFRSF8	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9Y5I0	PCDHA13	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O95049	TJP3	protein	1	TRUE	TRUE	FALSE	FALSE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P29322	EPHA8	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P14151	SELL	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O75330	HMMR	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	O94985	CLSTN1	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q6V1P9	DCHS2	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8N441	FGFRL1	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P21453	S1PR1	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q13639	HTR4	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8NC67	NETO2	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8N423	LILRB2	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q8N967	LRTM2	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9Y639	NPTN	protein	2	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9BZW8	CD244	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9BZG2	ACP4	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q96PQ1	SIGLEC12	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	A6H8M9	CDHR4	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	P21462	FPR1	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9UNE0	EDAR	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q5T9L3	WLS	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q92896	GLG1	protein	2	TRUE	TRUE	TRUE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9HCL0	PCDH18	protein	4	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q6ZTQ4	CDHR3	protein	3	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q13705	ACVR2B	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
adhesion	adhesion	OmniPath	generic	functional	composite	Q9C0C4	SEMA4C	protein	1	TRUE	TRUE	FALSE	TRUE	FALSE
